Optic,base,15,16,17,18,19,20,21,22
chamber01,0,0,0,0,0,0,0,0,0
chamber01,0,0,0,0,0,0,0,0,0
chamber01,0,0,0,0,0,0,0,0,0
chamber01,0,0,0,0,0,0,0,0,0
chamber02,0,0,0,0,0,0,0,0,0
chamber02,0,0,0,0,0,0,0,0,0
chamber02,0,0,0,0,0,0,0,0,0
chamber02,0,0,0,0,0,0,0,0,0
chamber03,0,0,0,0,0,0,0,0,0
chamber03,0,0,0,0,0,0,0,0,0
chamber03,0,0,0,0,0,0,0,0,0
chamber03,0,0,0,0,0,0,0,0,0
chamber04,0,0,0,0,0,0,0,0,0
chamber04,0,0,0,0,0,0,0,0,0
chamber04,0,0,0,0,0,0,0,0,0
chamber04,0,0,0,0,0,0,0,0,0
